,DataSet,Sample,Pos,Calls_num,Meth_num,Percent_Methylated,feature
3148,Rapid-CNS,179582,131265246,2,0,0,Promoter
3149,Rapid-CNS,179582,131265254,2,0,0,Promoter
3150,Rapid-CNS,179582,131265272,2,0,0,Promoter
3151,Rapid-CNS,179582,131265275,2,0,0,Promoter
3152,Rapid-CNS,179582,131265278,2,0,0,Promoter
3153,Rapid-CNS,179582,131265281,2,0,0,Promoter
3154,Rapid-CNS,179582,131265294,2,0,0,Promoter
3155,Rapid-CNS,179582,131265297,2,1,50,Promoter
3156,Rapid-CNS,179582,131265302,1,0,0,Promoter
3157,Rapid-CNS,179582,131265306,2,0,0,Promoter
3158,Rapid-CNS,179582,131265310,2,0,0,Promoter
3159,Rapid-CNS,179582,131265321,2,0,0,Promoter
3160,Rapid-CNS,179582,131265330,1,0,0,Promoter
3161,Rapid-CNS,179582,131265337,2,0,0,Promoter
3162,Rapid-CNS,179582,131265348,2,0,0,Promoter
3163,Rapid-CNS,179582,131265354,2,0,0,Promoter
3164,Rapid-CNS,179582,131265356,2,0,0,Promoter
3165,Rapid-CNS,179582,131265358,2,0,0,Promoter
3166,Rapid-CNS,179582,131265363,2,0,0,Promoter
3167,Rapid-CNS,179582,131265369,2,0,0,Promoter
3168,Rapid-CNS,179582,131265375,2,0,0,Promoter
3169,Rapid-CNS,179582,131265377,2,0,0,Promoter
3170,Rapid-CNS,179582,131265379,2,0,0,Promoter
3171,Rapid-CNS,179582,131265404,1,0,0,Promoter
3172,Rapid-CNS,179582,131265410,1,0,0,Promoter
3173,Rapid-CNS,179582,131265415,2,0,0,Promoter
3174,Rapid-CNS,179582,131265427,2,0,0,Promoter
3175,Rapid-CNS,179582,131265434,1,0,0,Promoter
3176,Rapid-CNS,179582,131265437,2,0,0,Promoter
3177,Rapid-CNS,179582,131265446,1,0,0,Promoter
3178,Rapid-CNS,179582,131265455,2,0,0,Promoter
3179,Rapid-CNS,179582,131265461,2,0,0,Promoter
3180,Rapid-CNS,179582,131265467,2,0,0,Promoter
3181,Rapid-CNS,179582,131265469,2,0,0,Promoter
3182,Rapid-CNS,179582,131265474,2,0,0,Promoter
3183,Rapid-CNS,179582,131265493,2,0,0,Promoter
3184,Rapid-CNS,179582,131265495,2,0,0,Promoter
3185,Rapid-CNS,179582,131265506,2,0,0,Exon1
3186,Rapid-CNS,179582,131265513,2,0,0,Exon1
3187,Rapid-CNS,179582,131265518,2,0,0,Exon1
3188,Rapid-CNS,179582,131265521,2,0,0,Exon1
3189,Rapid-CNS,179582,131265525,2,0,0,Exon1
3190,Rapid-CNS,179582,131265535,2,0,0,Exon1
3191,Rapid-CNS,179582,131265537,2,0,0,Exon1
3192,Rapid-CNS,179582,131265542,2,0,0,Exon1
3193,Rapid-CNS,179582,131265547,2,0,0,Exon1
3194,Rapid-CNS,179582,131265553,2,0,0,Exon1
3195,Rapid-CNS,179582,131265574,2,0,0,Intron1
3196,Rapid-CNS,179582,131265579,2,1,50,Intron1
3197,Rapid-CNS,179582,131265585,2,1,50,Intron1
3198,Rapid-CNS,179582,131265595,2,1,50,Intron1
3199,Rapid-CNS,179582,131265608,1,0,0,Intron1
3200,Rapid-CNS,179582,131265613,2,1,50,Intron1
3201,Rapid-CNS,179582,131265625,2,1,50,Intron1
3202,Rapid-CNS,179582,131265641,2,1,50,Intron1
3203,Rapid-CNS,179582,131265652,2,0,0,Intron1
3204,Rapid-CNS,179582,131265655,1,0,0,Intron1
3205,Rapid-CNS,179582,131265658,0,0,NA,Intron1
3206,Rapid-CNS,179582,131265670,2,0,0,Intron1
3207,Rapid-CNS,179582,131265691,1,0,0,Intron1
3208,Rapid-CNS,179582,131265695,2,1,50,Intron1
3209,Rapid-CNS,179582,131265708,1,1,100,Intron1
3210,Rapid-CNS,179582,131265746,1,0,0,Intron1
3211,Rapid-CNS,179582,131265773,1,1,100,Intron1
3212,Rapid-CNS,179582,131265795,2,2,100,Intron1
3213,Rapid-CNS,179582,131265802,2,2,100,Intron1
3214,Rapid-CNS,179582,131265809,2,2,100,Intron1
3215,Rapid-CNS,179582,131265851,2,0,0,Intron1
3216,Rapid-CNS,179582,131265858,1,0,0,Intron1
3217,Rapid-CNS,179582,131265897,2,1,50,Intron1
3218,Rapid-CNS,179582,131265932,2,1,50,Intron1
3219,Rapid-CNS,179582,131265934,2,1,50,Intron1
3220,Rapid-CNS,179582,131266093,1,1,100,Intron1
3221,Rapid-CNS,181202,131264785,9,7,77.7777777777778,Promoter
3222,Rapid-CNS,181202,131264819,11,11,100,Promoter
3223,Rapid-CNS,181202,131264839,7,5,71.4285714285714,Promoter
3224,Rapid-CNS,181202,131264845,10,9,90,Promoter
3225,Rapid-CNS,181202,131264876,8,8,100,Promoter
3226,Rapid-CNS,181202,131264926,8,8,100,Promoter
3227,Rapid-CNS,181202,131264948,11,9,81.8181818181818,Promoter
3228,Rapid-CNS,181202,131264950,10,8,80,Promoter
3229,Rapid-CNS,181202,131264955,6,6,100,Promoter
3230,Rapid-CNS,181202,131264964,11,10,90.9090909090909,Promoter
3231,Rapid-CNS,181202,131264970,10,4,40,Promoter
3232,Rapid-CNS,181202,131264975,6,2,33.3333333333333,Promoter
3233,Rapid-CNS,181202,131264985,10,0,0,Promoter
3234,Rapid-CNS,181202,131265001,10,3,30,Promoter
3235,Rapid-CNS,181202,131265005,11,4,36.3636363636364,Promoter
3236,Rapid-CNS,181202,131265008,12,4,33.3333333333333,Promoter
3237,Rapid-CNS,181202,131265015,9,1,11.1111111111111,Promoter
3238,Rapid-CNS,181202,131265022,10,7,70,Promoter
3239,Rapid-CNS,181202,131265024,12,8,66.6666666666667,Promoter
3240,Rapid-CNS,181202,131265026,8,6,75,Promoter
3241,Rapid-CNS,181202,131265042,11,2,18.1818181818182,Promoter
3242,Rapid-CNS,181202,131265048,10,0,0,Promoter
3243,Rapid-CNS,181202,131265058,12,1,8.33333333333333,Promoter
3244,Rapid-CNS,181202,131265066,10,1,10,Promoter
3245,Rapid-CNS,181202,131265070,9,1,11.1111111111111,Promoter
3246,Rapid-CNS,181202,131265072,9,1,11.1111111111111,Promoter
3247,Rapid-CNS,181202,131265100,10,0,0,Promoter
3248,Rapid-CNS,181202,131265136,11,0,0,Promoter
3249,Rapid-CNS,181202,131265151,10,1,10,Promoter
3250,Rapid-CNS,181202,131265154,10,1,10,Promoter
3251,Rapid-CNS,181202,131265158,9,0,0,Promoter
3252,Rapid-CNS,181202,131265168,10,0,0,Promoter
3253,Rapid-CNS,181202,131265172,11,0,0,Promoter
3254,Rapid-CNS,181202,131265184,6,1,16.6666666666667,Promoter
3255,Rapid-CNS,181202,131265193,9,0,0,Promoter
3256,Rapid-CNS,181202,131265205,9,1,11.1111111111111,Promoter
3257,Rapid-CNS,181202,131265208,9,1,11.1111111111111,Promoter
3258,Rapid-CNS,181202,131265214,7,0,0,Promoter
3259,Rapid-CNS,181202,131265228,9,0,0,Promoter
3260,Rapid-CNS,181202,131265231,9,0,0,Promoter
3261,Rapid-CNS,181202,131265236,7,0,0,Promoter
3262,Rapid-CNS,181202,131265239,9,0,0,Promoter
3263,Rapid-CNS,181202,131265246,10,1,10,Promoter
3264,Rapid-CNS,181202,131265254,7,1,14.2857142857143,Promoter
3265,Rapid-CNS,181202,131265272,8,0,0,Promoter
3266,Rapid-CNS,181202,131265275,8,0,0,Promoter
3267,Rapid-CNS,181202,131265278,8,0,0,Promoter
3268,Rapid-CNS,181202,131265281,9,0,0,Promoter
3269,Rapid-CNS,181202,131265294,9,1,11.1111111111111,Promoter
3270,Rapid-CNS,181202,131265297,9,1,11.1111111111111,Promoter
3271,Rapid-CNS,181202,131265302,9,1,11.1111111111111,Promoter
3272,Rapid-CNS,181202,131265306,9,0,0,Promoter
3273,Rapid-CNS,181202,131265310,8,0,0,Promoter
3274,Rapid-CNS,181202,131265321,6,1,16.6666666666667,Promoter
3275,Rapid-CNS,181202,131265330,4,1,25,Promoter
3276,Rapid-CNS,181202,131265337,7,2,28.5714285714286,Promoter
3277,Rapid-CNS,181202,131265348,6,2,33.3333333333333,Promoter
3278,Rapid-CNS,181202,131265354,10,1,10,Promoter
3279,Rapid-CNS,181202,131265356,9,0,0,Promoter
3280,Rapid-CNS,181202,131265358,9,0,0,Promoter
3281,Rapid-CNS,181202,131265363,9,1,11.1111111111111,Promoter
3282,Rapid-CNS,181202,131265369,9,1,11.1111111111111,Promoter
3283,Rapid-CNS,181202,131265375,8,1,12.5,Promoter
3284,Rapid-CNS,181202,131265377,9,0,0,Promoter
3285,Rapid-CNS,181202,131265379,11,1,9.09090909090909,Promoter
3286,Rapid-CNS,181202,131265404,9,0,0,Promoter
3287,Rapid-CNS,181202,131265410,11,1,9.09090909090909,Promoter
3288,Rapid-CNS,181202,131265415,9,1,11.1111111111111,Promoter
3289,Rapid-CNS,181202,131265427,9,3,33.3333333333333,Promoter
3290,Rapid-CNS,181202,131265434,8,0,0,Promoter
3291,Rapid-CNS,181202,131265437,11,3,27.2727272727273,Promoter
3292,Rapid-CNS,181202,131265446,6,2,33.3333333333333,Promoter
3293,Rapid-CNS,181202,131265455,10,0,0,Promoter
3294,Rapid-CNS,181202,131265461,10,1,10,Promoter
3295,Rapid-CNS,181202,131265467,9,0,0,Promoter
3296,Rapid-CNS,181202,131265469,8,0,0,Promoter
3297,Rapid-CNS,181202,131265474,9,2,22.2222222222222,Promoter
3298,Rapid-CNS,181202,131265493,10,1,10,Promoter
3299,Rapid-CNS,181202,131265495,9,0,0,Promoter
3300,Rapid-CNS,181202,131265506,10,0,0,Exon1
3301,Rapid-CNS,181202,131265513,9,0,0,Exon1
3302,Rapid-CNS,181202,131265518,7,0,0,Exon1
3303,Rapid-CNS,181202,131265521,10,2,20,Exon1
3304,Rapid-CNS,181202,131265525,10,0,0,Exon1
3305,Rapid-CNS,181202,131265535,11,0,0,Exon1
3306,Rapid-CNS,181202,131265537,11,0,0,Exon1
3307,Rapid-CNS,181202,131265542,9,0,0,Exon1
3308,Rapid-CNS,181202,131265547,7,0,0,Exon1
3309,Rapid-CNS,181202,131265553,9,2,22.2222222222222,Exon1
3310,Rapid-CNS,181202,131265574,11,1,9.09090909090909,Intron1
3311,Rapid-CNS,181202,131265579,10,2,20,Intron1
3312,Rapid-CNS,181202,131265585,7,0,0,Intron1
3313,Rapid-CNS,181202,131265595,11,0,0,Intron1
3314,Rapid-CNS,181202,131265608,10,0,0,Intron1
3315,Rapid-CNS,181202,131265613,11,0,0,Intron1
3316,Rapid-CNS,181202,131265625,11,0,0,Intron1
3317,Rapid-CNS,181202,131265641,10,0,0,Intron1
3318,Rapid-CNS,181202,131265652,10,0,0,Intron1
3319,Rapid-CNS,181202,131265655,6,2,33.3333333333333,Intron1
3320,Rapid-CNS,181202,131265658,11,2,18.1818181818182,Intron1
3321,Rapid-CNS,181202,131265670,9,1,11.1111111111111,Intron1
3322,Rapid-CNS,181202,131265691,10,1,10,Intron1
3323,Rapid-CNS,181202,131265695,11,0,0,Intron1
3324,Rapid-CNS,181202,131265708,8,1,12.5,Intron1
3325,Rapid-CNS,181202,131265746,9,2,22.2222222222222,Intron1
3326,Rapid-CNS,181202,131265773,8,4,50,Intron1
3327,Rapid-CNS,181202,131265795,7,5,71.4285714285714,Intron1
3328,Rapid-CNS,181202,131265802,8,6,75,Intron1
3329,Rapid-CNS,181202,131265809,10,4,40,Intron1
3330,Rapid-CNS,181202,131265851,3,1,33.3333333333333,Intron1
3331,Rapid-CNS,181202,131265858,6,0,0,Intron1
3332,Rapid-CNS,181202,131265897,10,1,10,Intron1
3333,Rapid-CNS,181202,131265932,8,2,25,Intron1
3334,Rapid-CNS,181202,131265934,7,1,14.2857142857143,Intron1
3335,Rapid-CNS,181202,131266093,7,3,42.8571428571429,Intron1
3336,Rapid-CNS,184016,131264785,15,15,100,Promoter
3337,Rapid-CNS,184016,131264819,15,15,100,Promoter
3338,Rapid-CNS,184016,131264839,15,15,100,Promoter
3339,Rapid-CNS,184016,131264845,14,14,100,Promoter
3340,Rapid-CNS,184016,131264876,12,12,100,Promoter
3341,Rapid-CNS,184016,131264926,10,10,100,Promoter
3342,Rapid-CNS,184016,131264948,15,15,100,Promoter
3343,Rapid-CNS,184016,131264950,17,17,100,Promoter
3344,Rapid-CNS,184016,131264955,14,14,100,Promoter
3345,Rapid-CNS,184016,131264964,15,15,100,Promoter
3346,Rapid-CNS,184016,131264970,16,16,100,Promoter
3347,Rapid-CNS,184016,131264975,13,12,92.3076923076923,Promoter
3348,Rapid-CNS,184016,131264985,15,10,66.6666666666667,Promoter
3349,Rapid-CNS,184016,131265001,14,12,85.7142857142857,Promoter
3350,Rapid-CNS,184016,131265005,11,11,100,Promoter
3351,Rapid-CNS,184016,131265008,12,12,100,Promoter
3352,Rapid-CNS,184016,131265015,16,12,75,Promoter
3353,Rapid-CNS,184016,131265022,15,7,46.6666666666667,Promoter
3354,Rapid-CNS,184016,131265024,12,5,41.6666666666667,Promoter
3355,Rapid-CNS,184016,131265026,9,5,55.5555555555556,Promoter
3356,Rapid-CNS,184016,131265042,12,8,66.6666666666667,Promoter
3357,Rapid-CNS,184016,131265048,15,3,20,Promoter
3358,Rapid-CNS,184016,131265058,15,5,33.3333333333333,Promoter
3359,Rapid-CNS,184016,131265066,15,2,13.3333333333333,Promoter
3360,Rapid-CNS,184016,131265070,13,0,0,Promoter
3361,Rapid-CNS,184016,131265072,11,1,9.09090909090909,Promoter
3362,Rapid-CNS,184016,131265100,13,13,100,Promoter
3363,Rapid-CNS,184016,131265136,11,3,27.2727272727273,Promoter
3364,Rapid-CNS,184016,131265151,13,1,7.69230769230769,Promoter
3365,Rapid-CNS,184016,131265154,12,2,16.6666666666667,Promoter
3366,Rapid-CNS,184016,131265158,14,4,28.5714285714286,Promoter
3367,Rapid-CNS,184016,131265168,16,1,6.25,Promoter
3368,Rapid-CNS,184016,131265172,13,0,0,Promoter
3369,Rapid-CNS,184016,131265184,14,1,7.14285714285714,Promoter
3370,Rapid-CNS,184016,131265193,16,9,56.25,Promoter
3371,Rapid-CNS,184016,131265205,12,5,41.6666666666667,Promoter
3372,Rapid-CNS,184016,131265208,14,5,35.7142857142857,Promoter
3373,Rapid-CNS,184016,131265214,11,5,45.4545454545455,Promoter
3374,Rapid-CNS,184016,131265228,17,2,11.7647058823529,Promoter
3375,Rapid-CNS,184016,131265231,16,0,0,Promoter
3376,Rapid-CNS,184016,131265236,14,0,0,Promoter
3377,Rapid-CNS,184016,131265239,14,0,0,Promoter
3378,Rapid-CNS,184016,131265246,15,0,0,Promoter
3379,Rapid-CNS,184016,131265254,16,2,12.5,Promoter
3380,Rapid-CNS,184016,131265272,15,2,13.3333333333333,Promoter
3381,Rapid-CNS,184016,131265275,15,0,0,Promoter
3382,Rapid-CNS,184016,131265278,16,0,0,Promoter
3383,Rapid-CNS,184016,131265281,14,3,21.4285714285714,Promoter
3384,Rapid-CNS,184016,131265294,15,0,0,Promoter
3385,Rapid-CNS,184016,131265297,15,0,0,Promoter
3386,Rapid-CNS,184016,131265302,16,0,0,Promoter
3387,Rapid-CNS,184016,131265306,14,0,0,Promoter
3388,Rapid-CNS,184016,131265310,13,0,0,Promoter
3389,Rapid-CNS,184016,131265321,12,0,0,Promoter
3390,Rapid-CNS,184016,131265330,6,0,0,Promoter
3391,Rapid-CNS,184016,131265337,15,1,6.66666666666667,Promoter
3392,Rapid-CNS,184016,131265348,13,1,7.69230769230769,Promoter
3393,Rapid-CNS,184016,131265354,14,0,0,Promoter
3394,Rapid-CNS,184016,131265356,16,1,6.25,Promoter
3395,Rapid-CNS,184016,131265358,13,0,0,Promoter
3396,Rapid-CNS,184016,131265363,16,2,12.5,Promoter
3397,Rapid-CNS,184016,131265369,13,4,30.7692307692308,Promoter
3398,Rapid-CNS,184016,131265375,15,0,0,Promoter
3399,Rapid-CNS,184016,131265377,16,1,6.25,Promoter
3400,Rapid-CNS,184016,131265379,13,2,15.3846153846154,Promoter
3401,Rapid-CNS,184016,131265404,17,3,17.6470588235294,Promoter
3402,Rapid-CNS,184016,131265410,17,1,5.88235294117647,Promoter
3403,Rapid-CNS,184016,131265415,16,3,18.75,Promoter
3404,Rapid-CNS,184016,131265427,15,0,0,Promoter
3405,Rapid-CNS,184016,131265434,14,0,0,Promoter
3406,Rapid-CNS,184016,131265437,15,2,13.3333333333333,Promoter
3407,Rapid-CNS,184016,131265446,13,1,7.69230769230769,Promoter
3408,Rapid-CNS,184016,131265455,14,0,0,Promoter
3409,Rapid-CNS,184016,131265461,17,2,11.7647058823529,Promoter
3410,Rapid-CNS,184016,131265467,15,1,6.66666666666667,Promoter
3411,Rapid-CNS,184016,131265469,17,0,0,Promoter
3412,Rapid-CNS,184016,131265474,9,2,22.2222222222222,Promoter
3413,Rapid-CNS,184016,131265493,15,7,46.6666666666667,Promoter
3414,Rapid-CNS,184016,131265495,16,7,43.75,Promoter
3415,Rapid-CNS,184016,131265506,14,10,71.4285714285714,Exon1
3416,Rapid-CNS,184016,131265513,14,6,42.8571428571429,Exon1
3417,Rapid-CNS,184016,131265518,12,5,41.6666666666667,Exon1
3418,Rapid-CNS,184016,131265521,15,4,26.6666666666667,Exon1
3419,Rapid-CNS,184016,131265525,14,3,21.4285714285714,Exon1
3420,Rapid-CNS,184016,131265535,14,8,57.1428571428571,Exon1
3421,Rapid-CNS,184016,131265537,11,6,54.5454545454545,Exon1
3422,Rapid-CNS,184016,131265542,13,8,61.5384615384615,Exon1
3423,Rapid-CNS,184016,131265547,13,12,92.3076923076923,Exon1
3424,Rapid-CNS,184016,131265553,13,10,76.9230769230769,Exon1
3425,Rapid-CNS,184016,131265574,15,14,93.3333333333333,Intron1
3426,Rapid-CNS,184016,131265579,14,11,78.5714285714286,Intron1
3427,Rapid-CNS,184016,131265585,11,10,90.9090909090909,Intron1
3428,Rapid-CNS,184016,131265595,15,14,93.3333333333333,Intron1
3429,Rapid-CNS,184016,131265608,11,9,81.8181818181818,Intron1
3430,Rapid-CNS,184016,131265613,13,12,92.3076923076923,Intron1
3431,Rapid-CNS,184016,131265625,12,5,41.6666666666667,Intron1
3432,Rapid-CNS,184016,131265641,13,8,61.5384615384615,Intron1
3433,Rapid-CNS,184016,131265652,13,12,92.3076923076923,Intron1
3434,Rapid-CNS,184016,131265655,11,11,100,Intron1
3435,Rapid-CNS,184016,131265658,10,9,90,Intron1
3436,Rapid-CNS,184016,131265670,11,3,27.2727272727273,Intron1
3437,Rapid-CNS,184016,131265691,11,6,54.5454545454545,Intron1
3438,Rapid-CNS,184016,131265695,15,14,93.3333333333333,Intron1
3439,Rapid-CNS,184016,131265708,13,5,38.4615384615385,Intron1
3440,Rapid-CNS,184016,131265746,12,7,58.3333333333333,Intron1
3441,Rapid-CNS,184016,131265773,13,12,92.3076923076923,Intron1
3442,Rapid-CNS,184016,131265795,14,12,85.7142857142857,Intron1
3443,Rapid-CNS,184016,131265802,11,7,63.6363636363636,Intron1
3444,Rapid-CNS,184016,131265809,14,12,85.7142857142857,Intron1
3445,Rapid-CNS,184016,131265851,7,0,0,Intron1
3446,Rapid-CNS,184016,131265858,10,10,100,Intron1
3447,Rapid-CNS,184016,131265897,13,11,84.6153846153846,Intron1
3448,Rapid-CNS,184016,131265932,13,12,92.3076923076923,Intron1
3449,Rapid-CNS,184016,131265934,12,11,91.6666666666667,Intron1
3450,Rapid-CNS,184016,131266093,13,13,100,Intron1
3451,Rapid-CNS,185758,131264785,5,4,80,Promoter
3452,Rapid-CNS,185758,131264819,6,2,33.3333333333333,Promoter
3453,Rapid-CNS,185758,131264839,6,1,16.6666666666667,Promoter
3454,Rapid-CNS,185758,131264845,6,2,33.3333333333333,Promoter
3455,Rapid-CNS,185758,131264876,4,4,100,Promoter
3456,Rapid-CNS,185758,131264926,4,2,50,Promoter
3457,Rapid-CNS,185758,131264948,3,2,66.6666666666667,Promoter
3458,Rapid-CNS,185758,131264950,4,2,50,Promoter
3459,Rapid-CNS,185758,131264955,4,3,75,Promoter
3460,Rapid-CNS,185758,131264964,6,2,33.3333333333333,Promoter
3461,Rapid-CNS,185758,131264970,6,3,50,Promoter
3462,Rapid-CNS,185758,131264975,5,0,0,Promoter
3463,Rapid-CNS,185758,131264985,2,0,0,Promoter
3464,Rapid-CNS,185758,131265001,6,0,0,Promoter
3465,Rapid-CNS,185758,131265005,6,0,0,Promoter
3466,Rapid-CNS,185758,131265008,6,0,0,Promoter
3467,Rapid-CNS,185758,131265015,5,0,0,Promoter
3468,Rapid-CNS,185758,131265022,3,0,0,Promoter
3469,Rapid-CNS,185758,131265024,4,0,0,Promoter
3470,Rapid-CNS,185758,131265026,4,0,0,Promoter
3471,Rapid-CNS,185758,131265042,6,1,16.6666666666667,Promoter
3472,Rapid-CNS,185758,131265048,6,0,0,Promoter
3473,Rapid-CNS,185758,131265058,5,0,0,Promoter
3474,Rapid-CNS,185758,131265066,6,0,0,Promoter
3475,Rapid-CNS,185758,131265070,6,0,0,Promoter
3476,Rapid-CNS,185758,131265072,4,0,0,Promoter
3477,Rapid-CNS,185758,131265100,5,0,0,Promoter
3478,Rapid-CNS,185758,131265136,5,1,20,Promoter
3479,Rapid-CNS,185758,131265151,5,0,0,Promoter
3480,Rapid-CNS,185758,131265154,5,0,0,Promoter
3481,Rapid-CNS,185758,131265158,5,0,0,Promoter
3482,Rapid-CNS,185758,131265168,5,0,0,Promoter
3483,Rapid-CNS,185758,131265172,6,0,0,Promoter
3484,Rapid-CNS,185758,131265184,4,1,25,Promoter
3485,Rapid-CNS,185758,131265193,6,0,0,Promoter
3486,Rapid-CNS,185758,131265205,5,0,0,Promoter
3487,Rapid-CNS,185758,131265208,5,0,0,Promoter
3488,Rapid-CNS,185758,131265214,5,0,0,Promoter
3489,Rapid-CNS,185758,131265228,6,0,0,Promoter
3490,Rapid-CNS,185758,131265231,6,0,0,Promoter
3491,Rapid-CNS,185758,131265236,6,0,0,Promoter
3492,Rapid-CNS,185758,131265239,5,0,0,Promoter
3493,Rapid-CNS,185758,131265246,6,0,0,Promoter
3494,Rapid-CNS,185758,131265254,6,0,0,Promoter
3495,Rapid-CNS,185758,131265272,5,0,0,Promoter
3496,Rapid-CNS,185758,131265275,6,0,0,Promoter
3497,Rapid-CNS,185758,131265278,6,0,0,Promoter
3498,Rapid-CNS,185758,131265281,4,0,0,Promoter
3499,Rapid-CNS,185758,131265294,3,0,0,Promoter
3500,Rapid-CNS,185758,131265297,5,0,0,Promoter
3501,Rapid-CNS,185758,131265302,4,0,0,Promoter
3502,Rapid-CNS,185758,131265306,4,0,0,Promoter
3503,Rapid-CNS,185758,131265310,4,0,0,Promoter
3504,Rapid-CNS,185758,131265321,4,0,0,Promoter
3505,Rapid-CNS,185758,131265330,3,1,33.3333333333333,Promoter
3506,Rapid-CNS,185758,131265337,2,0,0,Promoter
3507,Rapid-CNS,185758,131265348,2,0,0,Promoter
3508,Rapid-CNS,185758,131265354,4,0,0,Promoter
3509,Rapid-CNS,185758,131265356,4,0,0,Promoter
3510,Rapid-CNS,185758,131265358,4,0,0,Promoter
3511,Rapid-CNS,185758,131265363,4,0,0,Promoter
3512,Rapid-CNS,185758,131265369,3,0,0,Promoter
3513,Rapid-CNS,185758,131265375,3,0,0,Promoter
3514,Rapid-CNS,185758,131265377,4,0,0,Promoter
3515,Rapid-CNS,185758,131265379,3,0,0,Promoter
3516,Rapid-CNS,185758,131265404,3,0,0,Promoter
3517,Rapid-CNS,185758,131265410,4,0,0,Promoter
3518,Rapid-CNS,185758,131265415,4,1,25,Promoter
3519,Rapid-CNS,185758,131265427,3,0,0,Promoter
3520,Rapid-CNS,185758,131265434,3,0,0,Promoter
3521,Rapid-CNS,185758,131265437,3,0,0,Promoter
3522,Rapid-CNS,185758,131265446,4,1,25,Promoter
3523,Rapid-CNS,185758,131265455,3,0,0,Promoter
3524,Rapid-CNS,185758,131265461,4,0,0,Promoter
3525,Rapid-CNS,185758,131265467,3,0,0,Promoter
3526,Rapid-CNS,185758,131265469,4,0,0,Promoter
3527,Rapid-CNS,185758,131265474,2,0,0,Promoter
3528,Rapid-CNS,185758,131265493,3,0,0,Promoter
3529,Rapid-CNS,185758,131265495,4,1,25,Promoter
3530,Rapid-CNS,185758,131265506,4,0,0,Exon1
3531,Rapid-CNS,185758,131265513,4,0,0,Exon1
3532,Rapid-CNS,185758,131265518,2,0,0,Exon1
3533,Rapid-CNS,185758,131265521,4,0,0,Exon1
3534,Rapid-CNS,185758,131265525,4,0,0,Exon1
3535,Rapid-CNS,185758,131265535,5,0,0,Exon1
3536,Rapid-CNS,185758,131265537,5,0,0,Exon1
3537,Rapid-CNS,185758,131265542,4,0,0,Exon1
3538,Rapid-CNS,185758,131265547,4,1,25,Exon1
3539,Rapid-CNS,185758,131265553,4,0,0,Exon1
3540,Rapid-CNS,185758,131265574,5,0,0,Intron1
3541,Rapid-CNS,185758,131265579,5,0,0,Intron1
3542,Rapid-CNS,185758,131265585,3,1,33.3333333333333,Intron1
3543,Rapid-CNS,185758,131265595,5,0,0,Intron1
3544,Rapid-CNS,185758,131265608,5,1,20,Intron1
3545,Rapid-CNS,185758,131265613,6,0,0,Intron1
3546,Rapid-CNS,185758,131265625,6,0,0,Intron1
3547,Rapid-CNS,185758,131265641,6,0,0,Intron1
3548,Rapid-CNS,185758,131265652,6,0,0,Intron1
3549,Rapid-CNS,185758,131265655,5,0,0,Intron1
3550,Rapid-CNS,185758,131265658,5,2,40,Intron1
3551,Rapid-CNS,185758,131265670,4,0,0,Intron1
3552,Rapid-CNS,185758,131265691,4,0,0,Intron1
3553,Rapid-CNS,185758,131265695,5,1,20,Intron1
3554,Rapid-CNS,185758,131265708,6,0,0,Intron1
3555,Rapid-CNS,185758,131265746,3,1,33.3333333333333,Intron1
3556,Rapid-CNS,185758,131265773,4,2,50,Intron1
3557,Rapid-CNS,185758,131265795,4,2,50,Intron1
3558,Rapid-CNS,185758,131265802,4,2,50,Intron1
3559,Rapid-CNS,185758,131265809,3,1,33.3333333333333,Intron1
3560,Rapid-CNS,185758,131265851,1,0,0,Intron1
3561,Rapid-CNS,185758,131265858,2,1,50,Intron1
3562,Rapid-CNS,185758,131265897,5,2,40,Intron1
3563,Rapid-CNS,185758,131265932,5,1,20,Intron1
3564,Rapid-CNS,185758,131265934,4,1,25,Intron1
3565,Rapid-CNS,185758,131266093,5,5,100,Intron1
3566,Rapid-CNS,186930,131264785,27,27,100,Promoter
3567,Rapid-CNS,186930,131264819,28,24,85.7142857142857,Promoter
3568,Rapid-CNS,186930,131264839,27,16,59.2592592592593,Promoter
3569,Rapid-CNS,186930,131264845,27,25,92.5925925925926,Promoter
3570,Rapid-CNS,186930,131264876,24,22,91.6666666666667,Promoter
3571,Rapid-CNS,186930,131264926,23,21,91.304347826087,Promoter
3572,Rapid-CNS,186930,131264948,25,20,80,Promoter
3573,Rapid-CNS,186930,131264950,26,21,80.7692307692308,Promoter
3574,Rapid-CNS,186930,131264955,24,20,83.3333333333333,Promoter
3575,Rapid-CNS,186930,131264964,27,24,88.8888888888889,Promoter
3576,Rapid-CNS,186930,131264970,29,22,75.8620689655172,Promoter
3577,Rapid-CNS,186930,131264975,24,7,29.1666666666667,Promoter
3578,Rapid-CNS,186930,131264985,23,2,8.69565217391304,Promoter
3579,Rapid-CNS,186930,131265001,28,13,46.4285714285714,Promoter
